MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201701,18568,18170,0.5,2.19,18316
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201702,18562,18218,-0.03,1.89,18345
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201703,18618,18243,0.3,2.06,18376
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201704,18684,18217,0.35,2.56,18415
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201705,18711,18237,0.14,2.6,18454
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201706,18722,18224,0.06,2.73,18496
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201707,18748,18288,0.14,2.52,18534
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201708,18756,18123,0.04,3.49,18587
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201709,18785,18328,0.15,2.49,18625
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201710,18856,18423,0.38,2.35,18661
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201711,18901,18447,0.24,2.46,18699
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2017,201712,18717,18475,-0.97,1.31,18719
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201601,18170,17452,0.37,4.11,17859
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201602,18218,17581,0.26,3.62,17912
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201603,18243,17635,0.14,3.45,17963
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201604,18217,17682,-0.14,3.03,18007
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201605,18237,17729,0.11,2.87,18050
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201606,18224,17797,-0.07,2.4,18085
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201607,18288,17844,0.35,2.49,18122
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201608,18123,17846,-0.9,1.55,18145
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201609,18328,17912,1.13,2.32,18180
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201610,18423,17963,0.52,2.56,18218
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201611,18447,18045,0.13,2.23,18252
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2016,201612,18475,18103,0.15,2.05,18283
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201501,17452,16812,0.88,3.81,17121
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201502,17581,16852,0.74,4.33,17181
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201503,17635,16901,0.31,4.34,17243
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201504,17682,16955,0.27,4.29,17303
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201505,17729,16995,0.27,4.32,17364
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201506,17797,17085,0.38,4.17,17424
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201507,17844,17172,0.26,3.91,17480
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201508,17846,17244,0.01,3.49,17530
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201509,17912,17293,0.37,3.58,17581
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201510,17963,17034,0.28,5.45,17659
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201511,18045,17165,0.46,5.13,17732
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2015,201512,18103,17300,0.32,4.64,17799
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201401,16812,15962,0.23,5.33,16393
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201402,16852,15991,0.24,5.38,16465
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201403,16901,16037,0.29,5.39,16537
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201404,16955,16112,0.32,5.23,16607
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201405,16995,16173,0.24,5.08,16675
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201406,17085,16255,0.53,5.11,16745
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201407,17172,16365,0.51,4.93,16812
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201408,17244,16424,0.42,4.99,16880
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201409,17293,16477,0.28,4.95,16948
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201410,17034,16591,-1.5,2.67,16985
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201411,17165,16704,0.77,2.76,17023
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2014,201412,17300,16773,0.79,3.14,17067
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201301,15962,15066,0.23,5.95,15591
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201302,15991,15159,0.18,5.49,15661
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201303,16037,15258,0.29,5.11,15725
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201304,16112,15339,0.47,5.04,15790
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201305,16173,15408,0.38,4.96,15854
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201306,16255,15485,0.51,4.97,15918
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201307,16365,15579,0.68,5.05,15983
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201308,16424,15626,0.36,5.11,16050
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201309,16477,15700,0.32,4.95,16115
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201310,16591,15793,0.69,5.05,16181
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201311,16704,15860,0.68,5.32,16251
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2013,201312,16773,15925,0.41,5.32,16322
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201201,15066,14378,0.55,4.79,14759
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201202,15159,14435,0.62,5.02,14820
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201203,15258,14491,0.65,5.29,14884
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201204,15339,14590,0.53,5.13,14946
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201205,15408,14644,0.45,5.22,15010
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201206,15485,14742,0.5,5.04,15072
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201207,15579,14807,0.61,5.21,15136
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201208,15626,14885,0.3,4.98,15198
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201209,15700,14732,0.47,6.57,15278
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201210,15793,14822,0.59,6.55,15359
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201211,15860,14916,0.42,6.33,15438
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2012,201212,15925,14983,0.41,6.29,15517
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201101,14378,13600,0.59,5.72,14031
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201102,14435,13704,0.4,5.33,14092
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201103,14491,13762,0.39,5.3,14153
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201104,14590,13813,0.68,5.63,14218
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201105,14644,13879,0.37,5.51,14281
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201106,14742,13937,0.67,5.78,14349
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201107,14807,14027,0.44,5.56,14414
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201108,14885,14025,0.53,6.13,14485
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201109,14732,14118,-1.03,4.35,14536
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201110,14822,14180,0.61,4.53,14590
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201111,14916,14258,0.63,4.61,14645
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2011,201112,14983,14294,0.45,4.82,14702
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201001,13600,12798,0.44,6.27,13257
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201002,13704,12866,0.76,6.51,13327
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201003,13762,12972,0.42,6.09,13393
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201004,13813,13062,0.37,5.75,13455
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201005,13879,13125,0.48,5.74,13518
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201006,13937,13177,0.42,5.77,13582
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201007,14027,13256,0.65,5.82,13646
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201008,14025,13296,-0.01,5.48,13707
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201009,14118,13313,0.66,6.05,13774
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201010,14180,13399,0.44,5.83,13839
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201011,14258,13479,0.55,5.78,13904
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2010,201012,14294,13541,0.25,5.56,13966
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200901,12798,12354,0.12,3.59,12521
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200902,12866,12337,0.53,4.29,12565
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200903,12972,12349,0.82,5.04,12617
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200904,13062,12305,0.69,6.15,12680
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200905,13125,12317,0.48,6.56,12747
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200906,13177,12394,0.4,6.32,12812
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200907,13256,12500,0.6,6.05,12875
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200908,13296,12538,0.3,6.05,12938
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200909,13313,12571,0.13,5.9,13000
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200910,13399,12634,0.65,6.06,13064
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200911,13479,12721,0.6,5.96,13127
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2009,200912,13541,12783,0.46,5.93,13190
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200801,12354,11499,0.29,7.44,12354
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200802,12337,11634,-0.14,6.04,12346
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200803,12349,11689,0.1,5.65,12347
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200804,12305,11767,-0.36,4.57,12336
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200805,12317,11807,0.1,4.32,12332
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200806,12394,11909,0.63,4.07,12343
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200807,12500,11921,0.86,4.86,12365
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200808,12538,12083,0.3,3.77,12387
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200809,12571,12098,0.26,3.91,12407
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200810,12634,12144,0.5,4.03,12430
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200811,12721,12230,0.69,4.01,12456
Grundsicherung im Alter und bei Erwerbsminderung,ingesamt,2008,200812,12783,12318,0.49,3.77,12484
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202101,8748,8239,0.39,6.18,8580
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202102,8755,8300,0.08,5.48,8618
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202103,8766,8394,0.13,4.43,8649
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202104,,8452,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202105,,8499,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202106,,8546,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202107,,8647,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202108,,8645,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202109,,8634,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202110,,8677,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202111,,8705,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2021,202112,,8714,,,
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202001,8239,8566,-1.32,-3.82,8395
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202002,8300,8507,0.74,-2.43,8378
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202003,8394,8506,1.13,-1.32,8368
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202004,8452,8437,0.69,0.18,8370
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202005,8499,8445,0.56,0.64,8374
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202006,8546,8407,0.55,1.65,8386
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202007,8647,8381,1.18,3.17,8408
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202008,8645,8398,-0.02,2.94,8428
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202009,8634,8366,-0.13,3.2,8451
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202010,8677,8355,0.5,3.85,8478
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202011,8705,8349,0.32,4.26,8507
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2020,202012,8714,8349,0.1,4.37,8538
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201901,8566,8900,-2.44,-3.75,8935
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201902,8507,8925,-0.69,-4.68,8900
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201903,8506,8951,-0.01,-4.97,8863
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201904,8437,8989,-0.81,-6.14,8817
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201905,8445,8994,0.09,-6.1,8771
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201906,8407,9014,-0.45,-6.73,8720
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201907,8381,8995,-0.31,-6.83,8669
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201908,8398,8977,0.2,-6.45,8621
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201909,8366,8996,-0.38,-7,8568
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201910,8355,9021,-0.13,-7.38,8513
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201911,8349,9007,-0.07,-7.31,8458
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2019,201912,8349,8780,0,-4.91,8422
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201801,8900,8732,0.74,1.92,8809
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201802,8925,8718,0.28,2.37,8826
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201803,8951,8750,0.29,2.3,8843
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201804,8989,8774,0.42,2.45,8861
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201805,8994,8776,0.06,2.48,8879
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201806,9014,8782,0.22,2.64,8898
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201807,8995,8796,-0.21,2.26,8915
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201808,8977,8807,-0.2,1.93,8929
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201809,8996,8825,0.21,1.94,8943
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201810,9021,8860,0.28,1.82,8956
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201811,9007,8880,-0.16,1.43,8967
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2018,201812,8780,8835,-2.52,-0.62,8962
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201701,8732,8507,0.37,2.64,8599
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201702,8718,8541,-0.16,2.07,8613
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201703,8750,8551,0.37,2.33,8630
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201704,8774,8543,0.27,2.7,8649
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201705,8776,8547,0.02,2.68,8668
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201706,8782,8563,0.07,2.56,8687
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201707,8796,8586,0.16,2.45,8704
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201708,8807,8483,0.13,3.82,8731
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201709,8825,8601,0.2,2.6,8750
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201710,8860,8656,0.4,2.36,8767
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201711,8880,8680,0.23,2.3,8783
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2017,201712,8835,8700,-0.51,1.55,8795
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201601,8507,8155,0.05,4.32,8347
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201602,8541,8233,0.4,3.74,8373
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201603,8551,8241,0.12,3.76,8398
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201604,8543,8248,-0.09,3.58,8423
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201605,8547,8276,0.05,3.27,8446
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201606,8563,8319,0.19,2.93,8466
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201607,8586,8334,0.27,3.02,8487
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201608,8483,8324,-1.2,1.91,8500
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201609,8601,8353,1.39,2.97,8521
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201610,8656,8384,0.64,3.24,8544
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201611,8680,8441,0.28,2.83,8563
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2016,201612,8700,8503,0.23,2.32,8580
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201501,8155,7823,0.99,4.24,7977
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201502,8233,7844,0.96,4.96,8009
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201503,8241,7874,0.1,4.66,8040
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201504,8248,7891,0.08,4.52,8070
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201505,8276,7887,0.34,4.93,8102
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201506,8319,7949,0.52,4.65,8133
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201507,8334,7998,0.18,4.2,8161
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201508,8324,8026,-0.12,3.71,8186
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201509,8353,8066,0.35,3.56,8210
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201510,8384,7945,0.37,5.53,8246
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201511,8441,8012,0.68,5.35,8282
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2015,201512,8503,8075,0.73,5.3,8318
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201401,7823,7297,0.04,7.21,7549
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201402,7844,7307,0.27,7.35,7593
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201403,7874,7341,0.38,7.26,7638
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201404,7891,7374,0.22,7.01,7681
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201405,7887,7401,-0.05,6.57,7721
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201406,7949,7443,0.79,6.8,7764
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201407,7998,7498,0.62,6.67,7805
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201408,8026,7524,0.35,6.67,7847
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201409,8066,7558,0.5,6.72,7889
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201410,7945,7723,-1.5,2.87,7908
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201411,8012,7772,0.84,3.09,7928
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2014,201412,8075,7820,0.79,3.26,7949
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201301,7297,6863,0.5,6.32,7112
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201302,7307,6899,0.14,5.91,7146
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201303,7341,6946,0.47,5.69,7179
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201304,7374,7010,0.45,5.19,7209
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201305,7401,7044,0.37,5.07,7239
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201306,7443,7082,0.57,5.1,7269
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201307,7498,7111,0.74,5.44,7302
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201308,7524,7130,0.35,5.53,7334
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201309,7558,7164,0.45,5.5,7367
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201310,7723,7190,2.18,7.41,7412
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201311,7772,7212,0.63,7.76,7458
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2013,201312,7820,7261,0.62,7.7,7505
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201201,6863,6476,0.47,5.98,6696
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201202,6899,6518,0.52,5.85,6728
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201203,6946,6559,0.68,5.9,6760
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201204,7010,6603,0.92,6.16,6794
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201205,7044,6628,0.49,6.28,6828
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201206,7082,6680,0.54,6.02,6862
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201207,7111,6718,0.41,5.85,6895
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201208,7130,6744,0.27,5.72,6927
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201209,7164,6686,0.48,7.15,6967
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201210,7190,6733,0.36,6.79,7005
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201211,7212,6787,0.31,6.26,7040
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2012,201212,7261,6831,0.68,6.29,7076
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201101,6476,6083,0.92,6.46,6285
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201102,6518,6119,0.65,6.52,6319
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201103,6559,6168,0.63,6.34,6351
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201104,6603,6190,0.67,6.67,6386
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201105,6628,6202,0.38,6.87,6421
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201106,6680,6236,0.78,7.12,6458
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201107,6718,6283,0.57,6.92,6494
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201108,6744,6274,0.39,7.49,6534
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201109,6686,6321,-0.86,5.77,6564
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201110,6733,6344,0.7,6.13,6596
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201111,6787,6394,0.8,6.15,6629
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2011,201112,6831,6417,0.65,6.45,6664
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201001,6083,5669,0.51,7.3,5900
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201002,6119,5691,0.59,7.52,5935
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201003,6168,5758,0.8,7.12,5970
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201004,6190,5804,0.36,6.65,6002
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201005,6202,5846,0.19,6.09,6031
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201006,6236,5867,0.55,6.29,6062
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201007,6283,5894,0.75,6.6,6095
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201008,6274,5916,-0.14,6.05,6124
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201009,6321,5925,0.75,6.68,6157
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201010,6344,5966,0.36,6.34,6189
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201011,6394,5994,0.79,6.67,6222
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2010,201012,6417,6052,0.36,6.03,6253
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2009,200901,5669,5487,0.11,3.32,5564
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2009,200902,5691,5478,0.39,3.89,5581
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2009,200903,5758,5487,1.18,4.94,5604
Grundsicherung im Alter und bei Erwerbsminderung,Männer,2009,200904,5804,5458,0.8,6.34,5633
